month_start,segment,plan_name,acquisition_channel,opening_mrr,new_mrr,expansion_mrr,reactivation_mrr,contraction_mrr,churned_mrr,closing_mrr
2025-10-01,mid-market,Starter,Paid Search,8093.72,867.75,115.83,0.0,0.0,0.0,9077.3
2025-10-01,mid-market,Starter,Partner,7532.88,195.0,0.0,0.0,0.0,175.5,7552.38
2025-10-01,smb,Enterprise,Events,120006.92,17954.5,3388.98,0.0,3421.56,0.0,137928.84
2025-10-01,smb,Enterprise,Organic,109995.53,7077.5,0.0,0.0,0.0,0.0,117073.03
2025-10-01,smb,Enterprise,Outbound,136777.09,0.0,3379.32,0.0,0.0,0.0,140156.41
2025-10-01,smb,Enterprise,Paid Search,147873.33,0.0,3129.0,0.0,0.0,0.0,151002.33
2025-10-01,smb,Enterprise,Partner,161855.55,0.0,0.0,0.0,0.0,0.0,161855.55
2025-10-01,smb,Growth,Events,63138.52,0.0,846.09,0.0,1215.91,0.0,62768.7
2025-10-01,smb,Growth,Organic,48324.69,3977.65,1691.43,0.0,0.0,0.0,53993.77
2025-10-01,smb,Growth,Outbound,68409.83,3397.0,414.75,0.0,0.0,0.0,72221.58
2025-10-01,smb,Growth,Paid Search,55768.12,0.0,1731.36,0.0,0.0,0.0,57499.48
2025-10-01,smb,Growth,Partner,55683.89,3799.9,657.68,0.0,853.2,0.0,59288.27
2025-10-01,smb,Starter,Events,9329.4,528.45,278.55,0.0,0.0,222.3,9914.1
2025-10-01,smb,Starter,Organic,8849.46,429.0,94.77,0.0,0.0,0.0,9373.23
2025-10-01,smb,Starter,Outbound,11969.66,195.0,47.39,0.0,233.51,331.69,11646.85
2025-10-01,smb,Starter,Paid Search,11854.64,175.5,104.42,0.0,0.0,0.0,12134.56
2025-10-01,smb,Starter,Partner,12450.78,653.25,0.0,0.0,0.0,511.75,12592.28
2025-11-01,enterprise,Enterprise,Events,76025.77,0.0,0.0,0.0,0.0,0.0,76025.77
2025-11-01,enterprise,Enterprise,Organic,34717.0,0.0,0.0,0.0,0.0,0.0,34717.0
2025-11-01,enterprise,Enterprise,Outbound,56769.0,0.0,0.0,0.0,0.0,0.0,56769.0
2025-11-01,enterprise,Enterprise,Paid Search,38679.65,0.0,2051.73,0.0,0.0,0.0,40731.38
2025-11-01,enterprise,Enterprise,Partner,53947.31,0.0,0.0,0.0,0.0,0.0,53947.31
2025-11-01,enterprise,Growth,Events,12744.28,0.0,0.0,0.0,0.0,0.0,12744.28
2025-11-01,enterprise,Growth,Organic,10607.97,0.0,0.0,0.0,0.0,0.0,10607.97
2025-11-01,enterprise,Growth,Outbound,14745.35,0.0,0.0,0.0,0.0,0.0,14745.35
2025-11-01,enterprise,Growth,Paid Search,15632.91,0.0,0.0,0.0,0.0,0.0,15632.91
2025-11-01,enterprise,Growth,Partner,20517.09,0.0,0.0,0.0,0.0,0.0,20517.09
2025-11-01,enterprise,Starter,Events,5276.66,0.0,112.04,0.0,0.0,0.0,5388.7
2025-11-01,enterprise,Starter,Organic,1937.83,624.0,0.0,0.0,0.0,0.0,2561.83
2025-11-01,enterprise,Starter,Outbound,4677.56,0.0,0.0,0.0,0.0,0.0,4677.56
2025-11-01,enterprise,Starter,Paid Search,3718.72,259.35,0.0,0.0,0.0,0.0,3978.07
2025-11-01,enterprise,Starter,Partner,1720.68,195.0,0.0,0.0,0.0,0.0,1915.68
2025-11-01,mid-market,Enterprise,Events,80307.58,0.0,2646.24,0.0,0.0,0.0,82953.82
2025-11-01,mid-market,Enterprise,Organic,67061.61,0.0,0.0,0.0,0.0,0.0,67061.61
2025-11-01,mid-market,Enterprise,Outbound,142077.19,0.0,5840.8,0.0,3871.25,0.0,144046.74
2025-11-01,mid-market,Enterprise,Paid Search,16688.0,0.0,1728.4,0.0,0.0,0.0,18416.4
2025-11-01,mid-market,Enterprise,Partner,125583.53,0.0,0.0,0.0,0.0,0.0,125583.53
2025-11-01,mid-market,Growth,Events,29069.35,0.0,352.54,0.0,1060.58,0.0,28361.31
2025-11-01,mid-market,Growth,Organic,48891.92,0.0,237.0,0.0,355.5,0.0,48773.42
2025-11-01,mid-market,Growth,Outbound,31483.31,0.0,395.0,0.0,266.62,0.0,31611.69
2025-11-01,mid-market,Growth,Paid Search,69877.74,0.0,0.0,0.0,402.9,0.0,69474.84
2025-11-01,mid-market,Growth,Partner,49257.29,1066.5,0.0,0.0,0.0,0.0,50323.79
2025-11-01,mid-market,Starter,Events,5898.85,0.0,52.65,0.0,36.56,0.0,5914.94
2025-11-01,mid-market,Starter,Organic,8734.95,0.0,93.6,0.0,48.75,0.0,8779.8
2025-11-01,mid-market,Starter,Outbound,9887.29,273.0,0.0,0.0,0.0,0.0,10160.29
2025-11-01,mid-market,Starter,Paid Search,9077.3,195.0,37.05,0.0,0.0,390.0,8919.35
2025-11-01,mid-market,Starter,Partner,7552.38,507.0,39.0,0.0,58.5,312.0,7727.88
2025-11-01,smb,Enterprise,Events,137928.84,0.0,0.0,0.0,0.0,0.0,137928.84
2025-11-01,smb,Enterprise,Organic,117073.03,9983.0,0.0,0.0,0.0,0.0,127056.03
2025-11-01,smb,Enterprise,Outbound,140156.41,0.0,0.0,0.0,0.0,0.0,140156.41
2025-11-01,smb,Enterprise,Paid Search,151002.33,0.0,2711.8,0.0,0.0,0.0,153714.13
2025-11-01,smb,Enterprise,Partner,161855.55,16688.0,2252.88,0.0,0.0,0.0,180796.43
2025-11-01,smb,Growth,Events,62768.7,3160.0,426.6,0.0,0.0,0.0,66355.3
2025-11-01,smb,Growth,Organic,53993.77,3057.3,360.24,0.0,0.0,0.0,57411.31
2025-11-01,smb,Growth,Outbound,72221.58,2528.0,315.21,0.0,928.25,0.0,74136.54
2025-11-01,smb,Growth,Paid Search,57499.48,1074.4,0.0,0.0,0.0,0.0,58573.88
2025-11-01,smb,Growth,Partner,59288.27,0.0,1629.96,0.0,450.3,1564.2,58903.73
2025-11-01,smb,Starter,Events,9914.1,0.0,110.9,0.0,0.0,331.69,9693.31
2025-11-01,smb,Starter,Organic,9373.23,312.0,171.7,0.0,48.75,0.0,9808.18
2025-11-01,smb,Starter,Outbound,11646.85,0.0,0.0,0.0,0.0,0.0,11646.85
2025-11-01,smb,Starter,Paid Search,12134.56,0.0,214.24,0.0,0.0,0.0,12348.8
2025-11-01,smb,Starter,Partner,12592.28,0.0,125.31,0.0,0.0,0.0,12717.59
2025-12-01,enterprise,Enterprise,Events,76025.77,0.0,0.0,0.0,0.0,16474.19,59551.58
2025-12-01,enterprise,Enterprise,Organic,34717.0,0.0,0.0,0.0,0.0,0.0,34717.0
2025-12-01,enterprise,Enterprise,Outbound,56769.0,0.0,2172.42,0.0,0.0,0.0,58941.42
2025-12-01,enterprise,Enterprise,Paid Search,40731.38,0.0,0.0,0.0,0.0,0.0,40731.38
2025-12-01,enterprise,Enterprise,Partner,53947.31,0.0,0.0,0.0,0.0,10579.0,43368.31
2025-12-01,enterprise,Growth,Events,12744.28,948.0,0.0,0.0,0.0,0.0,13692.28
2025-12-01,enterprise,Growth,Organic,10607.97,1501.0,584.6,0.0,0.0,0.0,12693.57
2025-12-01,enterprise,Growth,Outbound,14745.35,0.0,0.0,0.0,0.0,1007.25,13738.1
2025-12-01,enterprise,Growth,Paid Search,15632.91,0.0,0.0,0.0,0.0,0.0,15632.91
2025-12-01,enterprise,Growth,Partner,20517.09,0.0,414.75,0.0,0.0,1877.04,19054.8
2025-12-01,enterprise,Starter,Events,5388.7,273.0,459.28,0.0,0.0,0.0,6120.98
2025-12-01,enterprise,Starter,Organic,2561.83,0.0,0.0,0.0,41.96,624.0,1895.87
2025-12-01,enterprise,Starter,Outbound,4677.56,0.0,0.0,0.0,0.0,577.98,4099.58
2025-12-01,enterprise,Starter,Paid Search,3978.07,0.0,0.0,0.0,0.0,468.0,3510.07
2025-12-01,enterprise,Starter,Partner,1915.68,468.0,0.0,0.0,0.0,195.0,2188.68
2025-12-01,mid-market,Enterprise,Events,82953.82,0.0,0.0,0.0,0.0,28652.7,54301.12
2025-12-01,mid-market,Enterprise,Organic,67061.61,25181.0,0.0,0.0,0.0,5587.5,86655.11
2025-12-01,mid-market,Enterprise,Outbound,144046.74,0.0,0.0,0.0,0.0,6705.0,137341.74
2025-12-01,mid-market,Enterprise,Paid Search,18416.4,0.0,0.0,0.0,0.0,0.0,18416.4
2025-12-01,mid-market,Enterprise,Partner,125583.53,0.0,2175.4,0.0,0.0,9403.76,118355.17
2025-12-01,mid-market,Growth,Events,28361.31,0.0,0.0,0.0,0.0,7316.39,21044.92
2025-12-01,mid-market,Growth,Organic,48773.42,1919.7,0.0,0.0,0.0,2251.5,48441.62
2025-12-01,mid-market,Growth,Outbound,31611.69,0.0,0.0,0.0,0.0,6586.63,25025.06
2025-12-01,mid-market,Growth,Paid Search,69474.84,0.0,0.0,0.0,0.0,5079.7,64395.14
2025-12-01,mid-market,Growth,Partner,50323.79,3634.0,0.0,0.0,0.0,7253.78,46704.01
2025-12-01,mid-market,Starter,Events,5914.94,187.2,0.0,0.0,0.0,1275.3,4826.84
2025-12-01,mid-market,Starter,Organic,8779.8,351.0,0.0,0.0,97.5,579.15,8454.15
2025-12-01,mid-market,Starter,Outbound,10160.29,0.0,112.71,0.0,0.0,1234.84,9038.16
2025-12-01,mid-market,Starter,Paid Search,8919.35,0.0,0.0,0.0,0.0,1683.78,7235.57
2025-12-01,mid-market,Starter,Partner,7727.88,273.0,81.9,0.0,0.0,2066.42,6016.36
2025-12-01,smb,Enterprise,Events,137928.84,0.0,0.0,0.0,2011.5,42448.69,93468.65
2025-12-01,smb,Enterprise,Organic,127056.03,0.0,7793.56,0.0,0.0,20174.6,114674.99
2025-12-01,smb,Enterprise,Outbound,140156.41,13007.7,0.0,0.0,0.0,15376.8,137787.31
2025-12-01,smb,Enterprise,Paid Search,153714.13,0.0,0.0,0.0,0.0,19399.8,134314.33
2025-12-01,smb,Enterprise,Partner,180796.43,0.0,812.14,0.0,0.0,54087.0,127521.57
2025-12-01,smb,Growth,Events,66355.3,1200.8,589.66,0.0,0.0,10554.4,57591.36
2025-12-01,smb,Growth,Organic,57411.31,2508.25,213.3,0.0,355.5,8903.3,50874.06
2025-12-01,smb,Growth,Outbound,74136.54,1817.0,1028.58,0.0,0.0,18615.17,58366.95
2025-12-01,smb,Growth,Paid Search,58573.88,2686.0,805.8,0.0,0.0,9069.2,52996.48
2025-12-01,smb,Growth,Partner,58903.73,4036.9,0.0,0.0,423.05,8969.22,53548.36
2025-12-01,smb,Starter,Events,9693.31,195.0,0.0,0.0,0.0,2480.01,7408.3
2025-12-01,smb,Starter,Organic,9808.18,0.0,0.0,0.0,0.0,1720.78,8087.4
2025-12-01,smb,Starter,Outbound,11646.85,195.0,27.79,0.0,0.0,1907.59,9962.05
2025-12-01,smb,Starter,Paid Search,12348.8,507.0,0.0,0.0,0.0,473.85,12381.95
2025-12-01,smb,Starter,Partner,12717.59,234.0,70.2,0.0,0.0,3440.83,9580.96
